ID,Tweet_ID,Isi_Tweet,Tanggal_Tweet,Kandidat,Aplikasi,Lokasi User,Sentimen
850569460,ullzzangmix,"Bertemu Aung San Suu Kyi, Apa yang Dibicarakan Jusuf Kalla?: Untuk pertama kalinya, mantan Wakil Presiden Jusuf Kalla bertemu dengan ...",9/21/2013 1:56,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
-494410418,AGadjong,Paket Capres Jokowi-Puan Maharani sudah mendekat kenyataan. Kombinasi yang relatif ideal.,9/21/2013 2:15,Jokowi,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
-86007871,sipandu,">> ""Merinding pak setiap baca berita soal jokowi. Mudah2an beliau mau maju jadi capres"" jokowi bukan milik jawa lagi indeed.",9/21/2013 2:57,Jokowi,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,1
-2000373948,SandiTribowoP,"Capres  & Cawapres  , 1x putaran, 90% DPT milih anda. Yakin deh",9/21/2013 3:38,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",Jakarta,1
-1896519221,linda_gotavia,foto nametag bergaya presiden megawati? :(,9/21/2013 9:15,Megawati,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",BANDUNG Town,0
402497253,davidridwanbetz,"Apalagi ada rekan saya sendiri yg juga terkenal sebagai geriliyawan handal sdh merapat untuk mendukung capres prabowo ""bagus tdk masalah""",9/21/2013 12:28,Prabowo,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Jakarta,1
-1709812454,aspin4565,"Lagi musim pake for..for..for.., | BBM For Android | Jokowi For Presiden | Jokowi For Android *digetok Jasmev",9/21/2013 12:29,Jokowi,web,Samarinda,1
1818885961,ediroberto1,"Wiranto ARB sdh umumkan diri: capres.Jokowi belum.Dia cuma bilang:Siap.Siap kapan.Tdk tahu.""Gedibal2 politik"" pada sewot klo Jokowi nyapres.",9/22/2013 1:48,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",,0
-1354719665,HendraMurdiyant,"   dahlan presiden & jokowi wapres itu pasangan ideal atau prabowo presiden & dahlan wapres, sip deh.",9/22/2013 2:01,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",,1
501879158,junhyungcola,"Soal Capres, JK Serahkan ke Golkar",9/22/2013 3:55,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Beast Airline,0
1704666768,aku_pekanbaru,"Soal Capres, JK Serahkan ke Golkar  #ARBmatanepicek",9/22/2013 3:58,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",pekanbaru kota,0
-1130500837,NatabuanaS," JK hrs memberi contoh bagi Kader Golkar yg tak tahu diri lainnya, bhw Golkar sdh punya Capres : ARB. Gentlemen boss.",9/22/2013 4:05,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",Indonesia,1
-1268487802,GATHOLOHCO," prediksi tetap harus percaya diri jangan sampai koalisi, umumkan CAPRES  JOKOWI RI1+ ABRAHAM SAMAD RI2 sebelum PILEG..",9/22/2013 4:13,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GUNUNG KENDENG,1
-1389871089,batamobilrental,"Blom jadi presiden, Dahlan Iskan di sodok sana-sini oleh pegawai BUMN. Rasa takut berlebihan thd DI ???",9/22/2013 9:02,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",0852-6590-5151 ? 25CAF2E4,1
1113359219,Endarbast," jokowi capres,ARB wakilnya  ???????????? .. Lebih pantes",9/22/2013 9:59,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",Cikarang,1
-916153466,redaksi_IM,"Soal capres, Jusuf Kalla menyerahkan ke pengurus Golkar apakah tetap menjagokan Aburizal Bakrie atau tidak pada Pilpres 2014 mendatang.",9/22/2013 10:31,JK,web,,0
-1899901168,ferlaks,"Spertinya sy sudah pilihan calon presiden sy nanti di thn 2014-2019 jokowi (presiden), dahlan iskan (wapres). Amin",9/22/2013 10:53,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",INDONESIA,1
338196086,TrioMacan2000,"Kok golput? Kita jadi capres di LP Cipinang aja mreka :  Kalau pilihan capres: Jokowi &Dahlan kita Golput, gimana?sepakat""",9/22/2013 10:58,Jokowi,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",Nowhere but everywhere,-1
-1390391959,Hsnnnl,"bgmn reaksi presiden jk mnrima surat dr rkyat kcil yg tk brarti, lgsg msuk smph brgkali",9/22/2013 13:10,JK,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",INDONESIA,0
856138413,Tirta_ka,Neraka sidoarjo yg dibuat sang capres ARB menjadi saksi kebangkitan sepak bola indonesia dengan Garuda mudanya *Tka*,9/22/2013 16:25,Aburizal,web,indonesia,0
1879662440,sulistyoedy,". Org2 golkar udh pd bosan jd anggota dewan, ngotot √•jƒÉ¬™ ‚ôçaÃÖÃ≤Ã∂Ã•ÃäœÖÃ≤Ã£Ã•  psg capres arb. Biar iklannya 100x sehari, ttp √•jƒÉ¬™ 2% √•jƒÉ¬™.",9/22/2013 16:58,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>","Semarang, Indonesia",0
-268438028,Imam_Hap,"Nyamok ne makhluk paling berani lh,presiden jk di gigit nye. :D",9/22/2013 17:40,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Pontianak name kote nye,0
-849121275,jatengbangkit,"12) Sementara terkait bakal calon presiden Mahfud MD yang akan diusung PKB, Malik menyakini akan lolos dalam bursa Pilpres 2014.",9/23/2013 2:13,Mahfud,web,Jawa Tengah,0
658921285,Prabowofor2014,"Prabowo tidak ngoyo jadi presiden. Prabowo hanya ingin Indonesia merdeka, Indonesia berdikari.#PrabowoPresiden #Gerindrasalam #IndonesiaRaya",9/23/2013 7:11,Prabowo,web,Indonesia,1
-2041668382,AO_c9," PAK SOEKARNO, AO SUKA LIAT PAK SOEKARNO AMA WAKIL PRESIDEN HATTA, GO SOEHATTA/gak JADIKAN AO ISTRI KE 9 EYANG SOEKARNO DONG",9/23/2013 10:11,Hatta,KOESNOSOEKARNOE,#EastBorneo #130730,0
876323276,candrakepri,Ismeth kemudian ditunjuk Presiden Megawati sbg Plt Gubernur Kepulauan Riau. Namun Riau tetap tdk mau membantu pendanaan.,9/23/2013 13:23,Megawati,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",.....under the sky......,0
-1817759709,Muksal_Mta," kalau menurut saya, JK tidak cocok jadi Presiden, JK lebih bagus di PMI saja.",9/23/2013 23:31,JK,web,Aceh,-1
1065404917,PasarMingguNews,Apakah pengelolaan Jakarta dan Depok sdh baik ? Shng para pemimpinnya ingin jd capres  ,9/24/2013 5:52,Jokowi,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",,0
-18305842,yostiawan,"Paling mantep utk 2014: Presiden ARB, ketua MPR Mega, Kapolri Timur (pensiun dibatalkan), Ketua KPK Ani Y, Ketua MA Ruhut. Ancur-ancur, dah!",9/24/2013 10:50,Aburizal,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",up there,-1
-156957751,boysngangs,"#NewsUpdate Jangan diskriminasi orang miliki mobil - Mantan Wakil Presiden, Jusuf Kalla, mengatakan, sebaiknya jan...",9/24/2013 11:28,JK,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",Indonesia,0
813730082,AortaRock,"JK: Saya Jadi Pengusaha Sejak Kecil, Pulang Sekolah Jaga Toko: Pengusaha yang juga mantan Wakil Presiden Jusuf Kalla (JK) menyatakan,...",9/24/2013 13:28,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Sukoharjo, Central Java, IDN",0
1568791906,Pandorabox88,Banyak capres WIRANTO PRABOWO BAKRI PUAN MEGA JOKOWI HATTA MAHFUD ABRAHAM SAMAD tapi msh lebih tenar RONALDO MESSI SUAREZ GERRARD IWAN FALS,9/24/2013 14:41,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",,0
228366263,earsplittingtow,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Brunei,1
-688215239,fraildisease74,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Denmark,1
165925344,determinedpuppe,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",BritaniaRaya,1
530592839,JosephB17688153,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Honduras,1
-2077442658,IreneLy95993590,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Haiti,1
-1426336188,courageouscobwe,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Bali,1
1838722155,FrancisVaughn10,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Guyana,1
625989217,LoisGarcia18,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Guinea,1
725625214,KarenRo04714526,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",GuineaBissau,1
-1328751544,CarlaMccormic14,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Georgia,1
-1409694096,MartySanders8,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Gabon,1
-1154178242,DuaneRollins1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Guatemala,1
-1558677808,JeannineHorto14,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Ghana,1
-361951025,EstelleAnders16,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Grenada,1
1057189972,CurtTurner3,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Gambia,1
1659948364,DorotheaLyons7,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",uk,1
1418140211,WarrenChambers2,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,1
-587945765,RollandSilva1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Filipina,1
158627890,ScottRo69311887,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Fiji,1
-1699631701,KathieJackson10,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",ElSalvador,1
-477620953,LindsayGilmor17,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Ethiopia,1
1827687625,LauraHa00094360,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Eritrea,1
-593929828,VictoriaMcclai9,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Dominika,1
422033707,JodiJames11,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Ekuador,1
-275103228,JoseHenderson7,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Denmark,1
-1089429480,NelsonB63277379,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,1
-1157862195,KennethLeonar20,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",US,1
1468201915,GloriaPatrick17,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Brunei,1
697702594,RubyRowe14,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Ceko,1
-1433004563,Dorothy95904107,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Chili,1
1815810987,FeltonHopkins,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Djibouti,1
1314758238,SondraClay7,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,1
769158909,HaroldRobinso20,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,1
-1457882588,ElvinSnyder3,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Burundi,1
-469306461,EfrenWilson1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",BritaniaRaya,1
14718871,AndreaP50836072,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",UK,1
1030110860,ParkerMcneil4,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",UK,1
164125395,ITPamela629,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,1
-193047547,ITGodofredo287,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Belanda,1
-1662317389,ITWattan866,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,1
-343812139,ITClotilda463,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",ArabSaudi,1
-417894,ITKsawery506,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",yo,1
681906012,ITKeiran321,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Kazakhstan,1
483625787,testedroutine18,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Grenada,1
-1350647129,ITAmissah831,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,1
-1872305848,ITSadie210,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Guatemala,1
-129757484,DelthyM,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Jakarta,1
-1153135022,MirkaSyafia,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",UK,1
393460958,ITCaritta858,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,1
-1399762748,unequaledquibbl,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Guatemala,1
671573503,JuliaEster6,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",India,1
-1808099563,peacefulanother,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Fiji,1
-570646980,sillyappendix94,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Gambia,1
-335129403,punyardor77,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Filipina,1
-421770513,oceaniczone57,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Ethiopia,1
761218815,friendlyreasoni,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Djibouti,1
1474293548,foamylunatic95,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Chili,1
2052281787,fanaticalpregna,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Burundi,1
1234823437,earthyoutfit78,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Makasar,1
-210524923,arieqfarhan,"Bu mega capres, Jokowi cawapres? OMG !! Gue coblos deh, pake tombak",9/24/2013 16:12,Jokowi,"<a href=""http://www.writelonger.com"" rel=""nofollow"">Write Longer</a>",Bogor - Indonesia,-1
1564762145,ngabdul," taruhan yuk, presiden jokowi bakal manis apa keras thd freeport. aku kalah, avanza kuserahkan. menang, rubiconmu buatku",9/25/2013 1:00,Jokowi,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>",,0
-1765422980,Mico_Ardian,"Yg lain bikin masalah, boleh nyalon presiden. Jokowi suruh nyelesaiin masalah dulu baru boleh nyalon presiden. Njenengan sehat pak?",9/25/2013 1:17,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>","‹T: -7.81147,110.42006",-1
731363479,davidridwanbetz,"Capres prabowo subianto juga aktif dan kreatif beliau disosial media ""harus didukunglah oleh kader2nya biar laju ""para capres 2014""",9/25/2013 3:55,Prabowo,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Jakarta,1
